안성시청 공공저작물 권리확인 요청 목록 (단순데이터),,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
36042,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,지방세 환급안내문 위탁출력처리 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50839&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36043,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2022년 청년농 창업투자 심층컨설팅 지원사업 2차 사업대상자 모집 안내,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50835&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36044,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,보상계획 공고(일죽・죽산면 농어촌생활용수 개발사업),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50852&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36045,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성시 서운산 목재문화체험장 CCTV설치 행정예고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50828&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36046,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,비관리청 공공하수도 공사시행 허가 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50818&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36047,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도보게재 의뢰[비관리청 하천공사 실시계획인가 고시(죽산천 재해복구사업)],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50793&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36048,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,제3차 계절관리제 운행제한 위반에 따른 과태료 부과 사전통지 반송분 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50831&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36049,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,담배소매인 폐업에 따른 신규 신청 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50830&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36050,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,전기사업의 양수인가 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50829&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36051,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2022년 공동주택 경비・청소 노동자 휴게시설 개선 지원사업 완료 공고[삼정그린코아],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50827&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36052,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성시 정책실명제 심의위원회 위원모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50808&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36053,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,수용재결신청서 열람공고(금산동 자투리 공영주차장 조성공사),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50805&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36054,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,죽산 도시관리계획(죽산1지구 지구단위계획) 결정(변경)(안) 열람공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50762&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36055,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"건설공사 안전점검 수행기관 지정 결과 공고[안성 당왕지구 5BL 공동주택 신축사업, (주)지얼에스비씨, 한국자산신탁(주)]",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50812&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36056,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출자 최고 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50815&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36057,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,축산법 위반 청문 통지 공고문 게재,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50814&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36058,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,「감염병의 예방 및 관리에 관한 법률」 위반 과태료 독촉고지서 반송분 공시송달 공고 협조 요청,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50816&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36059,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,식품위생업소 영업신고사항 직권말소 예정사실 공고 의뢰,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50820&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36060,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로지정공고[김기O],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50798&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36061,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,대덕 신령지구 도시관리계획(지구단위계획 및 구역) 결정 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50753&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36062,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,[2022년 마을 공동체 활동 지원사업] 참여 공동체 추가 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50792&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36063,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2022년 안성시 농업인력(내국인) 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50801&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36064,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2022년 안성3.1운동기념관 2차 유물 구입 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50779&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36065,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2022년 상반기 안성시 시정발전 제안공모전 공고문,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50804&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36066,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로명주소 고시(고시19차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50787&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36067,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2022년 솔잎혹파리 방제사업(나무주사) 시행공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50772&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36068,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,차령초과 자동차 말소등록 예고 공시송달 공고(2022-08),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50794&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36069,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성시 빈집정비계획(안) 주민공람 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50797&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36070,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,농업생산기반시설(보개면 신장리 175-9번지) 사용허가 신청에 따른 관계 주민 의견 청취 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50784&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36071,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,지적재조사사업「내강지구」임시경계점표지 설치에 따른 입회 안내문 반송에 의한 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50796&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36072,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주택건설사업계획(변경)승인 고시[안성당왕지역주택조합 외1],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50791&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36073,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로지정 공고[이상진](일죽),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50783&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36074,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,장애인전용주차구역 주차위반 과태료 부과 통지서 반송분 공시송달,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50774&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36075,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,자전거도로 노선(신규) 지정 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50732&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36076,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,석정동 도시계획시설(어린이공원:돌우물공원) 공원조성계획 결정(변경) 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50704&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36077,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,양성면 주민자치회 위원 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50763&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36078,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,전문건설업 행정처분(영업정지) 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50770&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36079,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,지방세 압류통지서 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50765&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36080,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2022년 공동주택관리비용 지원사업 완료 공고[경동메르빌아파트],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50776&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36081,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,「부동산소유권 이전등기 등에 관한 특별조치법」 확인서 발급신청 사실 공고(13차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50766&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36082,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2022년 일반음식점 입식테이블 교체 지원사업 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50764&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36083,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,자동차 운행정지 명령 처분사실 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50760&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36084,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출자 직권조치 결과 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50754&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36085,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,보개 도시계획시설(체육시설: 골프장-이글몬트CC)실시계획(변경)인가 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50702&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36086,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성 강문 일반산업단지계획(변경) 승인 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50657&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36087,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,제1기 대덕면 주민자치회 위원 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50749&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36088,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,신규 주민등록증 발급통지서 송달불가에 따른 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50751&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36089,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출자 최고공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50756&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36090,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,가축분뇨배출시설 허가취소 청문 사전통지 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50742&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36091,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,자동차 의무보험 가입촉구서 및 과태료 처분 사전통지서 반송분 공시송달 공고(22년 4월분),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50758&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36092,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,토지수용 재결서 정본 공시송달 공고(봉산배수지 증설 배수관로 매설공사),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50748&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36093,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공장설립등의 승인 취소 처분을 위한 청문실시 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50752&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36094,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성시 공공텃밭 CCTV 설치 행정예고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50750&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36095,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출자 최고 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50744&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
36096,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2022년 공동주택 경비・청소 노동자 휴게시설 개선 지원사업 완료 공고[금호어울림2단지],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=50740&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
